time_step,bus_voltages,bus_angles,load_p,load_q,gen_p,gen_q,mean_bus_voltage,mean_bus_angle,sum_load_p,sum_load_q,sum_gen_p,sum_gen_q
24,"[1.06, 1.0450000000000002, 1.01, 1.0254561203148773, 1.026674068344117, 1.0699999999999998, 1.069621654605733, 1.0900000000000003, 1.068592542524885, 1.0636319085775363, 1.0643668362254155, 1.0602138118521636, 1.0574457505142394, 1.051189568226887]","[0.0, -3.0653738240788715, -8.377728390456848, -6.890031927898316, -5.818954058352514, -9.567587033419313, -9.058457188493927, -9.058457188493927, -10.177562800888566, -10.273724612962019, -10.019692697966713, -10.172769573598071, -10.244733852981556, -10.901441410465905]","[15.408004917560072, 66.88636236102114, 33.940213597206046, 5.396351952693849, 7.952518667127781, 20.946366132166922, 6.390416786084821, 2.48516208347743, 4.331282488346378, 9.585625179127238, 10.579690012518206]","[9.017588131475248, 13.490879881734626, -2.769180607303423, 1.136074095303969, 5.325347321737352, 11.786768738778676, 4.118268595476886, 1.2780833572169648, 1.136074095303969, 4.118268595476886, 3.5502315478249007]","[40.0, 0.0, 0.0, 0.0]","[18.10972246224072, 4.563600990705062, -0.7377296766298977, 12.609932716293738]",1.054442304370418,-8.11617961143261,183.9019941773299,52.18840375302605,40.0,34.545526492609625
25,"[1.06, 1.0450000000000002, 1.0099999999999996, 1.0254012478188033, 1.0266245350966654, 1.07, 1.06956335122753, 1.0900000000000003, 1.0685002786117794, 1.0635392794185239, 1.0643119987241259, 1.0601762491711517, 1.0573931504070044, 1.0510740685593123]","[0.0, -3.0796730048487397, -8.410262210882722, -6.9156440373140535, -5.841067847030554, -9.6023708538358, -9.090637544764661, -9.090637544764661, -10.213168640483632, -10.309794127888903, -10.05536832959895, -10.209432428407995, -10.281463479666053, -10.939797387018748]","[15.455784820459119, 67.09377558005755, 34.045461493914544, 5.413085927902732, 7.97717926217245, 21.011320378043507, 6.410233335674287, 2.4928685194288893, 4.34471370529035, 9.615350003511438, 10.61249741128299]","[9.045551484784829, 13.532714819756833, -2.777767778792192, 1.1395970374532074, 5.341861113061907, 11.823319263577025, 4.131039260767875, 1.282046667134858, 1.1395970374532074, 4.131039260767875, 3.561240742041271]","[40.0, 0.0, 0.0, 0.0]","[18.28286112479622, 4.712579944480606, -0.6410226424900278, 12.646010310526606]",1.0543988685024925,-8.145665531178961,184.47227043773788,52.3502389080067,40.0,35.0004287373134
26,"[1.06, 1.045, 1.01, 1.026162247186123, 1.027310141422383, 1.07, 1.0703736623830293, 1.0899999999999999, 1.0697842215937787, 1.0648289540056504, 1.0650757741239645, 1.0607002779357242, 1.0581266922255115, 1.0526832932620418]","[0.0, -2.8802238034684624, -7.95631868615541, -6.558278804788953, -5.532510219928156, -9.117077722522883, -8.641628621322775, -8.641628621322779, -9.716383803290446, -9.806546039621283, -9.557615987749898, -9.697905646006229, -9.769003036263829, -10.404677839409823]","[14.788198566232062, 64.19577442115484, 32.57492587400425, 5.179276917205698, 7.632618614829453, 20.103772244416863, 6.133354244059379, 2.3851933171342026, 4.157051209862468, 9.200031366089075, 10.154108692942751]","[8.65484432217268, 12.948192293014248, -2.657786839092398, 1.0903740878327792, 5.11112853671615, 11.312631161265081, 3.952606068393823, 1.2266708488118763, 1.0903740878327792, 3.952606068393823, 3.4074190244774325]","[40.0, 0.0, 0.0, 0.0]","[15.890712718439993, 2.6401680766983073, -1.9847601562928787, 12.144597219697864]",1.0550032331527293,-7.73427134513221,176.504305467931,50.089059659818275,40.0,28.690717858543287
27,"[1.06, 1.0450000000000002, 1.0100000000000005, 1.0289085230346207, 1.0297587197565101, 1.0699999999999998, 1.0733308826658334, 1.09, 1.0745012396803495, 1.0695793587396478, 1.0678942556853306, 1.062650235884409, 1.0608511745717593, 1.0586320867884669]","[0.0, -2.1386671787134155, -6.265642337792574, -5.227260504443375, -4.383195409190656, -7.310406134463443, -6.969317261345129, -6.96931726134513, -7.866499601907522, -7.932709743522979, -7.704245857723715, -7.79324373594777, -7.8608258402137405, -8.412733683062196]","[12.284749585523763, 53.32826778600637, 27.060416137697494, 4.302492942395419, 6.34051591510904, 16.700466026403276, 5.095057431784047, 1.981411223471574, 3.4533167037647434, 7.642586147676077, 8.435150637064703]","[7.1896921537397125, 10.756232355988548, -2.2078582204397543, 0.9057879878727202, 4.245881193153374, 9.397550374179469, 3.283481456038609, 1.01901148635681, 0.9057879878727202, 3.283481456038609, 2.8305874621022484]","[40.0, 0.0, 0.0, 0.0]","[7.430279330444677, -4.958145423673617, -6.8826352423087975, 10.314696505388333]",1.057221891200495,-6.202433182119402,146.6244305368965,41.609635692903076,40.0,5.9041951698505954
28,"[1.06, 1.0450000000000002, 1.0100000000000005, 1.0326433432282063, 1.0330148465595785, 1.0700000000000003, 1.0774478943128292, 1.0900000000000003, 1.081157910415893, 1.0763181520273057, 1.0719070571094627, 1.0654717832277305, 1.0647794138594946, 1.0671313575795778]","[0.0, -1.0669924006423448, -3.81406069036107, -3.296866270427172, -2.7161062487852052, -4.692271631351875, -4.543930767464973, -4.543930767464973, -5.184583427757657, -5.2163882193972455, -5.017593078089626, -5.03227462716337, -5.094652002785944, -5.526803775712038]","[8.608347955179447, 37.36895748285271, 18.962167385141814, 3.014905274625059, 4.4430182994474565, 11.702592842294642, 3.5702825620559904, 1.3884432185773294, 2.4198581809490602, 5.35542384308399, 5.910801130514919]","[5.038065393123454, 7.537263186562648, -1.547122443557596, 0.6347168999210654, 2.9752354683799926, 6.585187836681051, 2.300848762213861, 0.7140565124111985, 0.6347168999210654, 2.300848762213861, 1.9834903122533278]","[40.0, 0.0, 0.0, 0.0]","[-3.5765399738428414, -15.633114267739284, -13.683511456921398, 7.767127561178723]",1.0603479827371485,-3.9818895648145345,102.74479817472243,29.157307590123928,40.0,-25.126038137324798
29,"[1.06, 1.045, 1.01, 1.0318488778752093, 1.0323301750039156, 1.07, 1.0765618256870844, 1.0899999999999996, 1.0797157578975118, 1.0748545600703485, 1.0710340164185652, 1.0648532736030079, 1.0639197130476867, 1.065279139541802]","[0.0, -1.301806450469476, -4.352076516137922, -3.7205563154821015, -3.082027005550779, -5.266710572680272, -5.076273605104502, -5.076273605104502, -5.773130677461388, -5.812453513376431, -5.6071483185048505, -5.638130458286119, -5.701661037494213, -6.15992382335989]","[9.41972137095958, 40.891140697898265, 20.7494323286575, 3.299072922548055, 4.861791675333977, 12.805612001995746, 3.9067968819648016, 1.5193098985418672, 2.6479401088872545, 5.860195322947208, 6.467919282363951]","[5.512924488994777, 8.24768230637014, -1.692945315518081, 0.694541667904854, 3.255664068304002, 7.205869804512858, 2.517713546155095, 0.7813593763929607, 0.694541667904854, 2.517713546155095, 2.1704427122026675]","[40.0, 0.0, 0.0, 0.0]","[-1.2892088769244907, -13.325701019590019, -12.221748336494178, 8.315418677875547]",1.0596712385103664,-4.469155135643746,112.4289324920982,31.905507869379225,40.0,-18.521239555133143
30,"[1.06, 1.0449999999999997, 1.01, 1.033488903209616, 1.0337383341125317, 1.07, 1.0783977077058597, 1.0900000000000003, 1.0827099815783219, 1.0778956462453821, 1.0728490037538856, 1.0661420681748146, 1.065710195477413, 1.0691317511312894]","[0.0, -0.8125748894024203, -3.230581028103225, -2.8373304124764167, -2.3192136205267864, -4.069351574424484, -3.9665384222707756, -3.966538422270775, -4.5462936358417005, -4.56996535902701, -4.378229771517368, -4.375240150494407, -4.4363598170129075, -4.84030057460702]","[7.725579187857403, 33.53684605973121, 17.01763526173197, 2.7057328031205645, 3.987395709861886, 10.502515485796934, 3.2041572668533, 1.2460611593318387, 2.1717065919783476, 4.806235900279954, 5.304660364012687]","[4.5214219210041025, 6.764332007801412, -1.3884681489697634, 0.5696279585516981, 2.670131055711084, 5.909890069973866, 2.064901349749905, 0.6408314533706603, 0.5696279585516981, 2.064901349749905, 1.7800873704740554]","[40.0, 0.0, 0.0, 0.0]","[-5.975511647572461, -18.11281944464127, -15.249163265862618, 7.1793917687272994]",1.0610759708135082,-3.4534655484268066,92.20852579055611,26.16728434596863,40.0,-32.15810258934905
31,"[1.06, 1.0449999999999995, 1.0099999999999998, 1.0319513976721826, 1.032418784526398, 1.07, 1.0766758324338144, 1.0900000000000003, 1.0799010092351076, 1.0750424493831343, 1.0711460458307183, 1.0649324949194465, 1.0640298710082061, 1.0655167199740656]","[0.0, -1.271727610288213, -4.28318555613424, -3.666306304084708, -3.03517455024974, -5.193152418455647, -5.008111973187251, -5.008111973187252, -5.697769447241876, -5.736128618066366, -5.531657042264494, -5.560551635780877, -5.6239348987043964, -6.078848976912906]","[9.315969010194612, 40.440750265453104, 20.52089026208767, 3.2627356902064073, 4.808242069777865, 12.664566165932774, 3.86376594892864, 1.5025756468055822, 2.6187746987183003, 5.795648923392965, 6.396679182115195]","[5.452203061265972, 8.15683922551602, -1.6742985778690775, 0.6868917242539809, 3.2198049574405343, 7.126501639135049, 2.48998250042068, 0.7727531897857284, 0.6868917242539809, 2.48998250042068, 2.146536638293689]","[40.0, 0.0, 0.0, 0.0]","[-1.586122728954848, -13.62227295693486, -12.409889763389241, 8.244872351486032]",1.0597581860702194,-4.406761500325569,111.1905978636131,31.554088582917238,40.0,-19.37341309779292
32,"[1.06, 1.045, 1.0099999999999998, 1.0304289480508237, 1.0310954168222621, 1.07, 1.0749924877432742, 1.0900000000000005, 1.0771745701596531, 1.0722805693772113, 1.069500660596584, 1.0637732530713113, 1.0624166444980043, 1.0620302097402643]","[0.0, -1.7119645998563249, -5.290696627649517, -4.45964727972393, -3.7203151761185107, -6.269032467961727, -6.004883207769244, -6.004883207769244, -6.799917357817449, -6.8523995708878775, -6.635735666534562, -6.695168289848691, -6.7606959017479955, -7.26473986115618]","[10.829143551102538, 47.00946186699811, 23.854058144824943, 3.792695437252501, 5.589235381214214, 14.721646763019587, 4.491349859904277, 1.746636056629441, 3.044137127268454, 6.737024789856421, 7.4356792125081945]","[6.33779369119826, 9.481738593131254, -1.9462516059585204, 0.7984621973163165, 3.742791549920232, 8.28404529715678, 2.894425465271646, 0.8982699719808559, 0.7984621973163165, 2.894425465271646, 2.4951943666134873]","[40.0, 0.0, 0.0, 0.0]","[2.8739471007579453, -9.252520748145383, -9.630119249083254, 9.286510564763946]",1.0584780542899563,-5.319291372488662,129.25106819057868,36.67935718921828,40.0,-6.722182331706746
33,"[1.06, 1.0450000000000002, 1.0100000000000002, 1.0318245197214213, 1.032309110826874, 1.0700000000000003, 1.0765347525719138, 1.09, 1.0796717794245212, 1.0748099603301107, 1.0710074257743745, 1.0648344764017614, 1.063893573474322, 1.0652227530535006]","[0.0, -1.3089435229428275, -4.368421724788095, -3.73342770268971, -3.093143215308703, -5.284163281661951, -5.092445652489461, -5.092445652489462, -5.79101103904832, -5.830562559637595, -5.625059577305746, -5.656537025587624, -5.720102542415796, -6.179160078080544]","[9.444331759630225, 40.99797473535332, 20.80364323089054, 3.3076922291792483, 4.874493811422052, 12.839068521156303, 3.9170039556070044, 1.5232793160693905, 2.6548582365780806, 5.875505933410511, 6.484817659838265]","[5.527327804023219, 8.269230572948123, -1.6973683807630355, 0.6963562587745791, 3.264169963005838, 7.2246961847862545, 2.524291438057848, 0.7834007911214013, 0.6963562587745791, 2.524291438057848, 2.176113308670558]","[40.0, 0.0, 0.0, 0.0]","[-1.2185888562853506, -13.25528775146469, -12.1770678302508, 8.332171272559712]",1.0596505965413427,-4.4839588267461306,112.72266938913495,31.988865637457213,40.0,-18.31877316544113
34,"[1.06, 1.0449999999999997, 1.01, 1.0290409367269648, 1.0298756977374839, 1.0700000000000003, 1.0734748620952517, 1.09, 1.0747322093545693, 1.0698124754143783, 1.068032781100925, 1.0627467405792161, 1.0609858038591167, 1.0589248968300145]","[0.0, -2.1019894801583616, -6.181900732512973, -5.161330027869737, -4.326262101298784, -7.220946923702251, -6.886481927158716, -6.886481927158716, -7.77488335324612, -7.839911957804058, -7.612461678777795, -7.698919636382268, -7.766326062026752, -8.314110146502347]","[12.160061496414425, 52.78699506738426, 26.78575758196357, 4.2588233812327, 6.27616077234293, 16.530959177153257, 5.043343477775566, 1.9613002413571643, 3.4182661349367724, 7.565015216663355, 8.349535313206218]","[7.116718018638856, 10.647058453081753, -2.1854488403694123, 0.8965943960489902, 4.20278623147964, 9.302166859008269, 3.250154685677588, 1.0086686955551136, 0.8965943960489902, 3.250154685677588, 2.801857487653092]","[40.0, 0.0, 0.0, 0.0]","[7.029648074157741, -5.3295289037382325, -7.120842180851181, 10.225603358601024]",1.0573304574069942,-6.126571853899919,145.13621786043024,41.18730506850047,40.0,4.804880348169352
35,"[1.06, 1.0449999999999995, 1.01, 1.0264719360242571, 1.0275883043491179, 1.07, 1.0707045053626858, 1.09, 1.0703094736787833, 1.0653569569276995, 1.0653886407688575, 1.0609154716971387, 1.0584277543909952, 1.053342825803215]","[0.0, -2.798341076335281, -7.769859575415253, -6.4114891627991595, -5.405765828049296, -8.917768694333718, -8.457197500795917, -8.457197500795914, -9.512340778698999, -9.599852188346167, -9.353179470952902, -9.487811432329618, -9.55852407134858, -10.184912291261456]","[14.513416414673529, 63.00294130240765, 31.969645374257816, 5.083039850300404, 7.490795568863757, 19.730220471560795, 6.019389296408374, 2.3408736152699228, 4.079808300899009, 9.029083944612568, 9.965433390720532]","[8.494027118265151, 12.707599625751014, -2.608402028443629, 1.0701136526948227, 5.01615774700698, 11.102429146708781, 3.8791619910187305, 1.2038778592816752, 1.0701136526948227, 3.8791619910187305, 3.3441051646713187]","[40.0, 0.0, 0.0, 0.0]","[14.9228974219985, 1.7928512727802381, -2.5331983659428685, 11.93987462655273]",1.0552504192144823,-7.56530282653302,173.22464752997436,49.1583459206684,40.0,26.1224249553886
36,"[1.06, 1.0449999999999997, 1.01, 1.0240041654229686, 1.0253584898424108, 1.07, 1.0680852177060363, 1.09, 1.066167134880228, 1.0611992614444719, 1.0629276794588882, 1.0592311430893036, 1.0560687006188332, 1.0481603837529285]","[0.0, -3.4395881017085834, -9.22859738258815, -7.5598785926617404, -6.397291217725523, -10.47747280787295, -9.900099370164291, -9.900099370164291, -11.108865990470042, -11.217177943340369, -10.952844367553027, -11.131740806080574, -11.20544414523213, -11.904808202116063]","[16.65425185918911, 72.29633756385316, 36.685402712868175, 5.8328255359371965, 8.595742895065348, 22.64057280396677, 6.907293397820365, 2.6861696547079195, 4.681609969633803, 10.360940096730557, 11.43540795861372]","[9.74695846136874, 14.582063839842997, -2.9931604723888254, 1.2279632707236214, 5.756077831516973, 12.740118933757566, 4.4513668563731255, 1.3814586795640738, 1.2279632707236214, 4.4513668563731255, 3.837385221011314]","[40.0, 0.0, 0.0, 0.0]","[22.72389197634891, 8.482666927483887, 1.8118729956439523, 13.560665739665389]",1.053300155444005,-8.887422021262696,198.77655444838612,56.409562748866335,40.0,46.57909763914214
37,"[1.06, 1.045, 1.0099999999999998, 1.021135381696996, 1.022731123734833, 1.0699999999999996, 1.0650854944856663, 1.0900000000000003, 1.0614659746957635, 1.0564976403768729, 1.0601519520907938, 1.0573539474558018, 1.0534323473247929, 1.0423293658162351]","[0.0, -4.155321083969076, -10.852832263005835, -8.838626866981876, -7.501251709917855, -12.21546188783254, -11.50690568959735, -11.506905689597346, -12.887262032111813, -13.01890509388547, -12.734905752934848, -12.963085072931266, -13.040066351939892, -13.821570017534041]","[19.013511625319012, 82.53791682511752, 41.88229749724648, 6.659110062323706, 9.813425355003362, 25.847861426124933, 7.885788231699126, 3.066695423438549, 5.344812023707186, 11.8286823475487, 13.055360516924114]","[11.127723393619881, 16.64777515580927, -3.4171749004029555, 1.4019179078576236, 6.5714901930826075, 14.544898294022838, 5.081952415983883, 1.577157646339826, 1.4019179078576236, 5.081952415983883, 4.38099346205507]","[40.0, 0.0, 0.0, 0.0]","[32.02769256479645, 16.093908293276062, 6.796078550367088, 15.416866880853874]",1.0510845162626967,-10.36022139373137,226.9354613344527,64.40060389220955,40.0,70.33454628929347
38,"[1.06, 1.0450000000000004, 1.0100000000000002, 1.0104507215834662, 1.0126783390765608, 1.0700000000000003, 1.0542546355854285, 1.0900000000000005, 1.0448180226253077, 1.039979128705194, 1.0504561884900574, 1.050975566642236, 1.0444163042361496, 1.0220710247664289]","[0.0, -6.598443424955748, -16.366835251198307, -13.181977723454658, -11.249950254127631, -18.1297847698354, -16.966247348411446, -16.966247348411454, -18.9337886243696, -19.146054379381496, -18.795325071902106, -19.190568089551526, -19.278267247584495, -20.34582976097064]","[26.81942093358619, 116.42347704810221, 59.07688113481197, 9.392976916832025, 13.84228177217352, 36.45958145349276, 11.123262138353715, 4.325713053804222, 7.5390998937730735, 16.684893207530585, 18.41517842905227]","[15.696158795232469, 23.48244229208007, -4.8200802599532775, 1.9774688245962175, 9.269385115294765, 20.516239055185746, 7.168324489161285, 2.224652427670744, 1.9774688245962175, 7.168324489161285, 6.179590076863175]","[40.0, 0.0, 0.0, 0.0]","[68.43939896626063, 43.16288179966836, 24.84938265363346, 22.11890276008158]",1.0432214236936308,-15.367808521011039,320.10276598151256,90.83997412988869,40.0,158.570566179644
